Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,textLeft.started,textLeft.stopped,textRight.started,textRight.stopped,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,SychroLeftPr.started,SychroLeftPr.stopped,SychroRightPr.started,SychroRightPr.stopped,NumberLeftPr.started,NumberLeftPr.stopped,NumberRightPr.started,NumberRightPr.stopped,CrossLeftPr.started,CrossLeftPr.stopped,CrossRightPr.started,CrossRightPr.stopped,key_respPrLeft.keys,key_respPrLeft.rt,key_respPrLeft.started,key_respPrLeft.stopped,key_respPrRight.keys,key_respPrRight.rt,key_respPrRight.started,key_respPrRight.stopped,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,FeedbackLeftLeftPr.started,FeedbackLeftLeftPr.stopped,FeedbackRightRightPr.started,FeedbackRightRightPr.stopped,LineLeftPr.started,LineLeftPr.stopped,LineRightPr.started,LineRightPr.stopped,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,LineLeft.started,LineLeft.stopped,LineRight.started,LineRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,key_respLeft.rt,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,4,4,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2400.952980665873,None,2400.952980665873,None,2401.419717646621,None,2401.419717646621,None,None,2401.419717646621,None,t,11.11609842816597,2401.419717646621,None,13,11.11609842816597,10,False,False,False,2414.4831578207895,None,2414.4831578207895,None,2414.4831578207895,None,2414.4831578207895,None,2414.4831578207895,None,2414.4831578207895,None,2415.482872650998,None,2415.482872650998,None,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,4,4,2,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2416.532607994827,None,2416.532607994827,None,2416.982499428217,None,2416.982499428217,None,v,2416.982499428217,None,t,9.852204741004243,2416.982499428217,None,9.401021222213785,9.852204741004243,8,False,False,False,2426.896710154258,None,2426.896710154258,None,2426.896710154258,None,2426.896710154258,None,2426.896710154258,None,2426.896710154258,None,2427.896424022139,None,2427.896424022139,None,9.401021222213785,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,,,,,,,,,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,2428.8962443876244,None,2428.8962443876244,None,a,0,3.407161514845029,2428.8962443876244,None,o,1,5.03767641472632,2428.8962443876244,None,c,h,2433.9948537919404,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,7,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2439.0104191226073,None,2439.0104191226073,None,2442.0760995957903,None,2442.0760995957903,None,2442.50948839128,None,2442.50948839128,None,v,2442.50948839128,None,t,8.491403365773294,2442.50948839128,None,9.335949260948382,8.491403365773294,7,False,False,False,2451.9070843682366,None,2451.9070843682366,None,2451.9070843682366,None,2451.9070843682366,None,2451.9070843682366,None,2451.9070843682366,None,2452.923545305268,None,2452.923545305268,None,9.335949260948382,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,7,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2453.9732610817655,None,2453.9732610817655,None,2454.4231570060188,None,2454.4231570060188,None,None,2454.4231570060188,None,None,,2454.4231570060188,None,13,13,10,False,False,False,2467.4699886862336,None,2467.4699886862336,None,2467.4699886862336,None,2467.4699886862336,None,2467.4699886862336,None,2467.4699886862336,None,2468.486370391613,None,2468.486370391613,None,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,5,5,7,0,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2469.5190359657167,None,2469.5190359657167,None,2469.98592499425,None,2469.98592499425,None,v,2469.98592499425,None,t,10.588188517440813,2469.98592499425,None,9.981154094014983,10.588188517440813,9,False,False,False,2480.649923767603,None,2480.649923767603,None,2480.649923767603,None,2480.649923767603,None,2480.649923767603,None,2480.649923767603,None,2481.649649504193,None,2481.649649504193,None,9.981154094014983,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,5,5,7,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2482.7161149160484,None,2482.7161149160484,None,2483.1492849423616,None,2483.1492849423616,None,v,2483.1492849423616,None,t,5.900505895701372,2483.1492849423616,None,8.956833505429586,5.900505895701372,6,False,False,True,2492.1636672514414,None,2492.1636672514414,None,2492.1636672514414,None,2492.1636672514414,None,2492.1636672514414,None,2492.1636672514414,None,2493.1634725404588,None,2493.1634725404588,None,8.956833505429586,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,7,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.212940998723,None,2494.212940998723,None,2494.663093222935,None,2494.663093222935,None,v,2494.663093222935,None,t,12.26905048082699,2494.663093222935,None,10.717997549913434,12.26905048082699,10,False,False,False,2506.9933455035716,None,2506.9933455035716,None,2506.9933455035716,None,2506.9933455035716,None,2506.9933455035716,None,2506.9933455035716,None,2507.9930821465427,None,2507.9930821465427,None,10.717997549913434,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,7,0,5,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2509.042621496285,None,2509.042621496285,None,2509.4927053952265,None,2509.4927053952265,None,v,2509.4927053952265,None,t,9.854332447671368,2509.4927053952265,None,10.635186680357492,9.854332447671368,8,False,False,False,2520.1900616563394,None,2520.1900616563394,None,2520.1900616563394,None,2520.1900616563394,None,2520.1900616563394,None,2520.1900616563394,None,2521.206453947324,None,2521.206453947324,None,10.635186680357492,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,7,0,6,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2522.2392860041296,None,2522.2392860041296,None,2522.689447851619,None,2522.689447851619,None,v,2522.689447851619,None,t,9.8042711955095,2522.689447851619,None,10.797278280486807,9.8042711955095,8,False,False,False,2533.536714568135,None,2533.536714568135,None,2533.536714568135,None,2533.536714568135,None,2533.536714568135,None,2533.536714568135,None,2534.5531023682565,None,2534.5531023682565,None,10.797278280486807,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,5,5,7,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2535.60277131147,None,2535.60277131147,None,2536.0527647516024,None,2536.0527647516024,None,v,2536.0527647516024,None,t,10.756190093092755,2536.0527647516024,None,9.972927474810149,10.756190093092755,9,False,False,False,2546.883362026739,None,2546.883362026739,None,2546.883362026739,None,2546.883362026739,None,2546.883362026739,None,2546.883362026739,None,2547.8831092553155,None,2547.8831092553155,None,9.972927474810149,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,7,0,8,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2548.932580279787,None,2548.932580279787,None,2549.382808527892,None,2549.382808527892,None,v,2549.382808527892,None,t,8.877312513693141,2549.382808527892,None,10.525850529328636,8.877312513693141,7,False,False,False,2559.9634514334034,None,2559.9634514334034,None,2559.9634514334034,None,2559.9634514334034,None,2559.9634514334034,None,2559.9634514334034,None,2560.9631906425816,None,2560.9631906425816,None,10.525850529328636,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,5,5,7,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2562.0127190859425,None,2562.0127190859425,None,2562.462802984884,None,2562.462802984884,None,v,2562.462802984884,None,t,7.504893597023965,2562.462802984884,None,6.737041374640285,7.504893597023965,6,False,False,False,2570.0275905782983,None,2570.0275905782983,None,2570.0275905782983,None,2570.0275905782983,None,2570.0275905782983,None,2570.0275905782983,None,2571.0440162299783,None,2571.0440162299783,None,6.737041374640285,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,2572.0438077256313,None,2572.0438077256313,None,q,0,2.0997860103848325,2572.0438077256313,None,l,1,3.1707974585565353,2572.0438077256313,None,h,c,2575.2763317734,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,6,6,6,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2580.2916940529108,None,2580.2916940529108,None,2583.3740593647162,None,2583.3740593647162,None,2583.8074850494363,None,2583.8074850494363,None,v,2583.8074850494363,None,t,9.837265564929567,2583.8074850494363,None,9.498366127859299,9.837265564929567,8,False,False,False,2593.704838359411,None,2593.704838359411,None,2593.704838359411,None,2593.704838359411,None,2593.704838359411,None,2593.704838359411,None,2594.7047010673177,None,2594.7047010673177,None,9.498366127859299,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,6,6,6,0,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2595.7542834010333,None,2595.7542834010333,None,2596.2043714700617,None,2596.2043714700617,None,v,2596.2043714700617,None,t,9.288360228790225,2596.2043714700617,None,10.104922274391356,9.288360228790225,8,False,False,False,2606.368478826063,None,2606.368478826063,None,2606.368478826063,None,2606.368478826063,None,2606.368478826063,None,2606.368478826063,None,2607.368256849127,None,2607.368256849127,None,10.104922274391356,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,6,6,6,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2608.4346606720064,None,2608.4346606720064,None,2608.867868549878,None,2608.867868549878,None,v,2608.867868549878,None,t,8.995359334787736,2608.867868549878,None,11.243881760713066,8.995359334787736,7,False,False,False,2620.16499398064,None,2620.16499398064,None,2620.16499398064,None,2620.16499398064,None,2620.16499398064,None,2620.16499398064,None,2621.181474805778,None,2621.181474805778,None,11.243881760713066,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,6,6,6,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2622.231213357366,None,2622.231213357366,None,2622.664494372147,None,2622.664494372147,None,v,2622.664494372147,None,t,7.937807323378365,2622.664494372147,None,7.126454678693335,7.937807323378365,6,False,False,False,2630.6790582403964,None,2630.6790582403964,None,2630.6790582403964,None,2630.6790582403964,None,2630.6790582403964,None,2630.6790582403964,None,2631.6789045887317,None,2631.6789045887317,None,7.126454678693335,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,6,6,6,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2632.728573211169,None,2632.728573211169,None,2633.1785265543117,None,2633.1785265543117,None,None,2633.1785265543117,None,t,12.202064449656064,2633.1785265543117,None,13,12.202064449656064,10,False,False,False,2646.225187260962,None,2646.225187260962,None,2646.225187260962,None,2646.225187260962,None,2646.225187260962,None,2646.225187260962,None,2647.241640820147,None,2647.241640820147,None,,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,6,6,6,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2648.2913572381963,None,2648.2913572381963,None,2648.741346829018,None,2648.741346829018,None,v,2648.741346829018,None,t,7.578471573319348,2648.741346829018,None,8.111397457080784,7.578471573319348,6,False,False,False,2656.9058878740607,None,2656.9058878740607,None,2656.9058878740607,None,2656.9058878740607,None,2656.9058878740607,None,2656.9058878740607,None,2657.905629328671,None,2657.905629328671,None,8.111397457080784,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,6,6,6,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2658.9550746910686,None,2658.9550746910686,None,2659.4052554643376,None,2659.4052554643376,None,v,2659.4052554643376,None,t,12.68501280377086,2659.4052554643376,None,10.834418678653037,12.68501280377086,10,False,False,False,2672.15201217922,None,2672.15201217922,None,2672.15201217922,None,2672.15201217922,None,2672.15201217922,None,2672.15201217922,None,2673.151786032198,None,2673.151786032198,None,10.834418678653037,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,6,6,6,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2674.2182219326687,None,2674.2182219326687,None,2674.6514086393295,None,2674.6514086393295,None,v,2674.6514086393295,None,t,8.306358324023222,2674.6514086393295,None,8.035293370428008,8.306358324023222,7,True,False,False,2683.0326129668533,None,2683.0326129668533,None,2683.0326129668533,None,2683.0326129668533,None,2683.0326129668533,None,2683.0326129668533,None,2684.0324509750144,None,2684.0324509750144,None,8.035293370428008,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,6,6,6,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685.0819762106166,None,2685.0819762106166,None,2685.532036692916,None,2685.532036692916,None,v,2685.532036692916,None,t,12.21707034712108,2685.532036692916,None,12.941317574253844,12.21707034712108,9,False,False,False,2698.545432936822,None,2698.545432936822,None,2698.545432936822,None,2698.545432936822,None,2698.545432936822,None,2698.545432936822,None,2699.5452359804085,None,2699.5452359804085,None,12.941317574253844,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,6,6,6,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.5609928142985,None,2700.5609928142985,None,2701.0448775133195,None,2701.0448775133195,None,v,2701.0448775133195,None,t,11.642119931058915,2701.0448775133195,None,10.927365425680819,11.642119931058915,9,False,False,False,2712.741928716534,None,2712.741928716534,None,2712.741928716534,None,2712.741928716534,None,2712.741928716534,None,2712.741928716534,None,2713.758299836308,None,2713.758299836308,None,10.927365425680819,h,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Human.xlsx,h,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,2714.758035837727,None,2714.758035837727,None,q,1,5.43759096002168,2714.758035837727,None,l,0,2.788897368065591,2714.758035837727,None,h,c,2720.2567214584014,None,None,None,None,None,None,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,7,7,1,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2725.255487754219,None,2725.255487754219,None,2728.337824196192,None,2728.337824196192,None,2728.7713198100623,None,2728.7713198100623,None,None,2728.7713198100623,None,t,12.4580442741335,2728.7713198100623,None,13,12.4580442741335,10,False,False,False,2741.817996234732,None,2741.817996234732,None,2741.817996234732,None,2741.817996234732,None,2741.817996234732,None,2741.817996234732,None,2742.8177354439104,None,2742.8177354439104,None,,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,7,7,1,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.867209996917,None,2743.867209996917,None,2744.317362541906,None,2744.317362541906,None,v,2744.317362541906,None,t,11.962170895936652,2744.317362541906,None,12.039260726987777,11.962170895936652,10,False,False,False,2756.4142804948033,None,2756.4142804948033,None,2756.4142804948033,None,2756.4142804948033,None,2756.4142804948033,None,2756.4142804948033,None,2757.4140986148577,None,2757.4140986148577,None,12.039260726987777,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,7,7,1,0,2,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.4804722848003,None,2758.4804722848003,None,2758.913650972064,None,2758.913650972064,None,v,2758.913650972064,None,None,,2758.913650972064,None,12.877747165062829,13,9,False,False,False,2771.9604990118496,None,2771.9604990118496,None,2771.9604990118496,None,2771.9604990118496,None,2771.9604990118496,None,2771.9604990118496,None,2772.9602619584457,None,2772.9602619584457,None,12.877747165062829,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,7,7,1,0,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2774.0264916000015,None,2774.0264916000015,None,2774.459835166087,None,2774.459835166087,None,v,2774.459835166087,None,t,7.930424344839594,2774.459835166087,None,9.362571737524377,7.930424344839594,6,False,False,False,2783.874122397184,None,2783.874122397184,None,2783.874122397184,None,2783.874122397184,None,2783.874122397184,None,2783.874122397184,None,2784.8905178959285,None,2784.8905178959285,None,9.362571737524377,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,7,7,1,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.9569797792483,None,2785.9569797792483,None,2786.390148522458,None,2786.390148522458,None,v,2786.390148522458,None,t,7.450273798285707,2786.390148522458,None,7.90740995579381,7.450273798285707,7,False,False,False,2794.354895890572,None,2794.354895890572,None,2794.354895890572,None,2794.354895890572,None,2794.354895890572,None,2794.354895890572,None,2795.354535659216,None,2795.354535659216,None,7.90740995579381,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,7,7,1,0,5,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2796.404151995178,None,2796.404151995178,None,2796.87085721911,None,2796.87085721911,None,v,2796.87085721911,None,t,6.845468767493003,2796.87085721911,None,6.23393225405016,6.845468767493003,6,False,True,False,2803.7691953111544,None,2803.7691953111544,None,2803.7691953111544,None,2803.7691953111544,None,2803.7691953111544,None,2803.7691953111544,None,2804.785585356708,None,2804.785585356708,None,6.23393225405016,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,7,7,1,0,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2805.835051890316,None,2805.835051890316,None,2806.268531786167,None,2806.268531786167,None,v,2806.268531786167,None,t,9.102311799966628,2806.268531786167,None,9.319335313804004,9.102311799966628,8,False,False,False,2815.6661646523544,None,2815.6661646523544,None,2815.6661646523544,None,2815.6661646523544,None,2815.6661646523544,None,2815.6661646523544,None,2816.6658884642884,None,2816.6658884642884,None,9.319335313804004,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,7,7,1,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2817.715415624546,None,2817.715415624546,None,2818.1655752266042,None,2818.1655752266042,None,v,2818.1655752266042,None,t,10.624229937310702,2818.1655752266042,None,11.049078715524047,10.624229937310702,9,False,False,False,2829.2794404128263,None,2829.2794404128263,None,2829.2794404128263,None,2829.2794404128263,None,2829.2794404128263,None,2829.2794404128263,None,2830.29584457252,None,2830.29584457252,None,11.049078715524047,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,7,7,1,0,8,8,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2831.3454743810707,None,2831.3454743810707,None,2831.795508559745,None,2831.795508559745,None,v,2831.795508559745,None,t,8.765294034434191,2831.795508559745,None,12.086019591069089,8.765294034434191,8,False,False,False,2843.942482311614,None,2843.942482311614,None,2843.942482311614,None,2843.942482311614,None,2843.942482311614,None,2843.942482311614,None,2844.9422086897557,None,2844.9422086897557,None,12.086019591069089,c,,,,,,,,,,,,,,,,,,,,,,,,,,,13_14,001,2021_Apr_12_1051,ComputerHuman,2020.1.3,59.9558616498,
