Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,key_respPrRight.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,4,4,9,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.7408535382423,None,975.7408535382423,None,976.189988429286,None,976.189988429286,None,v,6.968099859079075,976.189988429286,None,t,6.435158931311207,976.189988429286,None,6.968099859079075,6.435158931311207,7.523935499874623,False,False,False,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,983.2548132983335,None,984.2377905229213,None,984.2377905229213,None,985.2210516422105,None,985.2210516422105,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,4,4,9,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,986.2874477160591,None,986.2874477160591,None,986.7368373103719,None,986.7368373103719,None,v,10.720568379647602,986.7368373103719,None,t,9.004517935569083,986.7368373103719,None,10.720568379647602,9.004517935569083,10.665316883781095,False,True,False,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,997.5362995464421,None,998.5513700245048,None,998.5513700245048,None,999.5178460700473,None,999.5178460700473,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,4,4,9,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000.584654994157,None,1000.584654994157,None,1001.0177435792481,None,1001.0177435792481,None,v,6.615101337577244,1001.0177435792481,None,t,7.310150630999942,1001.0177435792481,None,6.615101337577244,7.310150630999942,5.835545141246745,False,False,False,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1008.4158759049745,None,1009.4156459021484,None,1009.4156459021484,None,1010.3987851231478,None,1010.3987851231478,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,4,4,9,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011.448950118899,None,1011.448950118899,None,1011.899008870667,None,1011.899008870667,None,v,8.977097877590268,1011.899008870667,None,t,9.12408668508192,1011.899008870667,None,8.977097877590268,9.12408668508192,10.135650163008055,False,False,False,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1021.0966303784011,None,1022.1128001865685,None,1022.1128001865685,None,1023.095974052345,None,1023.095974052345,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,,,,,,,,,0,4,4,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1024.096586110075,None,1024.096586110075,None,q,0,4.471109303309504,1024.096586110075,None,o,0,2.718411100699768,1024.096586110075,None,h,h,1028.6615638331623,None,1028.6615638331623,None,None,None,1030.6609681354662,None,1030.6609681354662,None,"['space', 'space']",1031.644042878686,None,"[1.0514407575913083, 1.4713999344955937]",,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,5,5,7,0,0,0,7,,,,,,,,,,,,,,,,,,,,,,,,,1033.1802279048925,None,1033.1802279048925,None,1036.2435585575327,None,1036.2435585575327,None,1036.6769932696106,None,1036.6769932696106,None,v,7.805904560696263,1036.6769932696106,None,t,7.713266992862145,1036.6769932696106,None,7.805904560696263,7.713266992862145,8.926767198866443,False,False,False,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1044.5745268501837,None,1045.5910206511744,None,1045.5910206511744,None,1046.574096998319,None,1046.574096998319,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,5,5,7,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1047.6071070552484,None,1047.6071070552484,None,1048.0573640521302,None,1048.0573640521302,None,v,8.95286161047511,1048.0573640521302,None,t,7.400168989524218,1048.0573640521302,None,8.95286161047511,7.400168989524218,9.467804685156631,False,False,False,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1057.1051167448795,None,1058.1049226699702,None,1058.1049226699702,None,1059.0879926014154,None,1059.0879926014154,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,7,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1060.1382467753892,None,1060.1382467753892,None,1060.588221802279,None,1060.588221802279,None,v,8.977301896833524,1060.588221802279,None,t,5.909265007844851,1060.588221802279,None,8.977301896833524,5.909265007844851,7.858139960707507,False,False,False,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1069.6523200933611,None,1070.635395157366,None,1070.635395157366,None,1071.6352091020813,None,1071.6352091020813,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,7,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1072.6850805795816,None,1072.6850805795816,None,1073.1350806276992,None,1073.1350806276992,None,v,7.385962385395487,1073.1350806276992,None,t,6.749202929536523,1073.1350806276992,None,7.385962385395487,6.749202929536523,6.919498877143219,False,False,True,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1080.6012020454532,None,1081.5990287272566,None,1081.5990287272566,None,1082.5828085558487,None,1082.5828085558487,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,5,5,7,0,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1083.6334771840084,None,1083.6334771840084,None,1084.0829941299558,None,1084.0829941299558,None,v,6.229419639033495,1084.0829941299558,None,t,5.476272979030682,1084.0829941299558,None,6.229419639033495,5.476272979030682,5.8032029415422075,False,False,False,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1090.3977400057038,None,1091.397467338476,None,1091.397467338476,None,1092.3806229195088,None,1092.3806229195088,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,7,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1093.4309560065863,None,1093.4309560065863,None,1093.8808158716706,None,1093.8808158716706,None,v,9.85090459758635,1093.8808158716706,None,t,9.262073303857505,1093.8808158716706,None,9.85090459758635,9.262073303857505,10.724879044652457,False,False,False,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1103.828123731897,None,1104.8278263642264,None,1104.8278263642264,None,1105.8110005507879,None,1105.8110005507879,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,7,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.8613291468755,None,1106.8613291468755,None,1107.3110244492682,None,1107.3110244492682,None,v,6.5121640058087,1107.3110244492682,None,t,7.343144648681118,1107.3110244492682,None,6.5121640058087,7.343144648681118,6.555394426929457,False,True,False,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1114.7274193843305,None,1115.7248710684994,None,1115.7248710684994,None,1116.70860310013,None,1116.70860310013,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,5,5,7,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.7584235728195,None,1117.7584235728195,None,1118.2085561051317,None,1118.2085561051317,None,v,5.23012761147038,1118.2085561051317,None,t,5.597443087131751,1118.2085561051317,None,5.23012761147038,5.597443087131751,6.409080773934105,False,False,False,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1123.8902052478497,None,1124.8900634608913,None,1124.8900634608913,None,1125.8731754151681,None,1125.8731754151681,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,7,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1126.9229105590543,None,1126.9229105590543,None,1127.373131307234,None,1127.373131307234,None,v,9.18085054852645,1127.373131307234,None,t,9.292075360089257,1127.373131307234,None,9.18085054852645,9.292075360089257,9.558012313715693,False,False,True,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1136.7543364514704,None,1137.737249519063,None,1137.737249519063,None,1138.7369925702992,None,1138.7369925702992,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,7,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1139.787103674175,None,1139.787103674175,None,1140.2373372537536,None,1140.2373372537536,None,v,6.456099774391987,1140.2373372537536,None,t,7.175159502308588,1140.2373372537536,None,6.456099774391987,7.175159502308588,7.95281087098654,False,False,False,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1147.4865865367187,None,1148.5015386451264,None,1148.5015386451264,None,1149.4679078692725,None,1149.4679078692725,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,,,,,,,,,0,5,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1150.468679998704,None,1150.468679998704,None,a,1,11.81995205547787,1150.468679998704,None,o,0,4.159332292493218,1150.468679998704,None,c,h,1162.3823250045793,None,1162.3823250045793,None,1164.3812994550185,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,6,6,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,1169.3670566021879,None,1169.3670566021879,None,1172.447757119582,None,1172.447757119582,None,1172.8965166922067,None,1172.8965166922067,None,v,5.135249681380174,1172.8965166922067,None,t,6.474248505061723,1172.8965166922067,None,5.135249681380174,6.474248505061723,5.879860610085729,False,False,False,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1179.4612573551985,None,1180.4610879807324,None,1180.4610879807324,None,1181.460871450875,None,1181.460871450875,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,6,6,3,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1182.5111381354632,None,1182.5111381354632,None,1182.9441073885441,None,1182.9441073885441,None,v,6.939264497796557,1182.9441073885441,None,t,7.146151558710017,1182.9441073885441,None,6.939264497796557,7.146151558710017,8.079188386951026,False,False,False,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1190.1603642577534,None,1191.1754385852355,None,1191.1754385852355,None,1192.1585056296158,None,1192.1585056296158,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,6,6,3,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.2083568976627,None,1193.2083568976627,None,1193.6585356230107,None,1193.6585356230107,None,v,7.740032970279572,1193.6585356230107,None,t,8.282888720013489,1193.6585356230107,None,7.740032970279572,8.282888720013489,8.201905956005362,False,False,True,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1202.007112123651,None,1203.0227064435758,None,1203.0227064435758,None,1204.0058504763497,None,1204.0058504763497,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,6,6,3,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1205.0730478710625,None,1205.0730478710625,None,1205.522406670018,None,1205.522406670018,None,v,6.979570488167383,1205.522406670018,None,t,6.163167918423142,1205.522406670018,None,6.979570488167383,6.163167918423142,6.754839657671198,False,True,False,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1212.587335152612,None,1213.587062164599,None,1213.587062164599,None,1214.5535484752609,None,1214.5535484752609,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,6,6,3,0,4,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.6202861851066,None,1215.6202861851066,None,1216.0530517397292,None,1216.0530517397292,None,v,8.044318048036303,1216.0530517397292,None,t,7.719178418356705,1216.0530517397292,None,8.044318048036303,7.719178418356705,8.33856024302977,False,True,False,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1224.1847314051374,None,1225.1845023646665,None,1225.1845023646665,None,1226.1676374154613,None,1226.1676374154613,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,6,6,3,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1227.218086626699,None,1227.218086626699,None,1227.6677225838716,None,1227.6677225838716,None,v,6.361067225944453,1227.6677225838716,None,t,6.004226342028005,1227.6677225838716,None,6.361067225944453,6.004226342028005,7.096312532500242,False,False,False,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1234.1158739481862,None,1235.0989823738282,None,1235.0989823738282,None,1236.0821466160555,None,1236.0821466160555,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,6,6,3,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1237.1489542570253,None,1237.1489542570253,None,1237.582158003922,None,1237.582158003922,None,v,9.546009707594976,1237.582158003922,None,t,10.292995050608624,1237.582158003922,None,9.546009707594976,10.292995050608624,10.627337267121998,False,False,False,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1247.9628001705291,None,1248.945775149622,None,1248.945775149622,None,1249.929052628945,None,1249.929052628945,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,6,6,3,0,7,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1250.9954717993119,None,1250.9954717993119,None,1251.4292378822674,None,1251.4292378822674,None,v,6.306297361896441,1251.4292378822674,None,t,6.477109586241795,1251.4292378822674,None,6.306297361896441,6.477109586241795,6.185292821270222,False,True,True,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1257.9939082933502,None,1258.9936404378973,None,1258.9936404378973,None,1259.976834833912,None,1259.976834833912,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,6,6,3,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1261.0267348612751,None,1261.0267348612751,None,1261.4768555245428,None,1261.4768555245428,None,v,9.821998984394895,1261.4768555245428,None,t,7.465143665154528,1261.4768555245428,None,9.821998984394895,7.465143665154528,9.639523355949166,False,True,False,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1271.3909980679123,None,1272.3906878688426,None,1272.3906878688426,None,1273.373822278067,None,1273.373822278067,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,6,6,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.4239025865854,None,1274.4239025865854,None,1274.8740421761668,None,1274.8740421761668,None,v,11.012042588696204,1274.8740421761668,None,t,9.758999381847161,1274.8740421761668,None,11.012042588696204,9.758999381847161,9.670212838161216,False,False,True,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1285.9708797816606,None,1286.9541383346705,None,1286.9541383346705,None,1287.9372798011646,None,1287.9372798011646,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,,,,,,,,,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1288.95450852053,None,1288.95450852053,None,a,1,4.8031329785239905,1288.95450852053,None,l,0,4.654341038695293,1288.95450852053,None,c,c,1293.8529951532596,None,1293.8529951532596,None,1295.8521296754006,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,7,7,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,1300.8378236279304,None,1300.8378236279304,None,1303.9178479306001,None,1303.9178479306001,None,1304.3506205424924,None,1304.3506205424924,None,v,8.410005860741421,1304.3506205424924,None,t,7.505142022735072,1304.3506205424924,None,8.410005860741421,7.505142022735072,8.28744993460783,False,True,False,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1312.8483575648957,None,1313.8648494411764,None,1313.8648494411764,None,1314.8313059188354,None,1314.8313059188354,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,7,7,1,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.8978700840103,None,1315.8978700840103,None,1316.331246092438,None,1316.331246092438,None,v,8.536732285371727,1316.331246092438,None,t,8.608059786620288,1316.331246092438,None,8.536732285371727,8.608059786620288,9.261441043319385,False,False,False,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1325.0289688078315,None,1326.0288363236373,None,1326.0288363236373,None,1327.0119816395513,None,1327.0119816395513,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,7,7,1,0,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1328.0455206709025,None,1328.0455206709025,None,1328.5121293610314,None,1328.5121293610314,None,v,6.559320359292087,1328.5121293610314,None,t,5.978260723120002,1328.5121293610314,None,6.559320359292087,5.978260723120002,5.750101315697177,False,False,True,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1335.1601220650982,None,1336.1430691358983,None,1336.1430691358983,None,1337.1263591258353,None,1337.1263591258353,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29_30Exp,001,2021_May_06_1245,ComputerHuman,2020.1.3,59.97850869177095,
