Condition,CorrectTuringReply,Sychronize,NumberImage,Number,Partner,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Block.thisRepN,Block.thisTrialN,Block.thisN,Block.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,key_resp_Istr.keys,key_resp_Istr.rt,key_resp_Istr.started,key_resp_Istr.stopped,key_respPrLeft.keys,key_respPrRight.keys,key_respPrRight.rt,RTPrLeft,RTPrRight,CompPr,SychronizedRTsPr,SychronizedRTsLeftCPr,SychronizedRTsRightCPr,CreditLeftPr.started,CreditLeftPr.stopped,CreditRightPr.started,CreditRightPr.stopped,key_respPrLeft.rt,text_StartExp.started,text_StartExp.stopped,key_startExp.keys,key_startExp.rt,key_startExp.started,key_startExp.stopped,SychroLeft.started,SychroLeft.stopped,SychroRight.started,SychroRight.stopped,NumberLeft.started,NumberLeft.stopped,NumberRight.started,NumberRight.stopped,CrossLeft.started,CrossLeft.stopped,CrossRight.started,CrossRight.stopped,key_respLeft.keys,key_respLeft.rt,key_respLeft.started,key_respLeft.stopped,key_respRight.keys,key_respRight.rt,key_respRight.started,key_respRight.stopped,RTLeft,RTRight,Comp,SychronizedRTs,SychronizedRTsLeftC,SychronizedRTsRightC,FeedbackLeftLeft.started,FeedbackLeftLeft.stopped,FeedbackLeftRight.started,FeedbackLeftRight.stopped,FeedbackRightLeft.started,FeedbackRightLeft.stopped,FeedbackRightRight.started,FeedbackRightRight.stopped,textLeftLeft.started,textLeftLeft.stopped,textLeftRight.started,textLeftRight.stopped,textRightLeft.started,textRightLeft.stopped,textRightRight.started,textRightRight.stopped,CreditLeft.started,CreditLeft.stopped,CreditRight.started,CreditRight.stopped,BlankLeft.started,BlankLeft.stopped,BlankRight.started,BlankRight.stopped,CorrectTuringReply,TuringtextLeft.started,TuringtextLeft.stopped,TuringtextRight.started,TuringtextRight.stopped,keyTuringLeft.keys,keyTuringLeft.corr,keyTuringLeft.rt,keyTuringLeft.started,keyTuringLeft.stopped,keyTuringRight.keys,keyTuringRight.corr,keyTuringRight.rt,keyTuringRight.started,keyTuringRight.stopped,RespTuringLeft,RespTuringRight,ScoreLeft.started,ScoreLeft.stopped,ScoreRight.started,ScoreRight.stopped,BlockText.started,BlockText.stopped,text_Pause.started,text_Pause.stopped,text_LongPause.started,text_LongPause.stopped,key_respPause.keys,key_respPause.started,key_respPause.stopped,key_respPause.rt,QuestImageLeft.started,QuestImageLeft.stopped,QuestImageRight.started,QuestImageRight.stopped,respQuestLeft.keys,respQuestLeft.rt,respQuestLeft.started,respQuestLeft.stopped,respQuestRight.keys,respQuestRight.rt,respQuestRight.started,respQuestRight.stopped,RespInclusionLeft,RespInclusionRight,EndText.started,EndText.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,5,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.302855850523,None,1079.302855850523,None,1079.7527415683835,None,1079.7527415683835,None,v,5.50148157771855,1079.7527415683835,None,t,5.3682762403814195,1079.7527415683835,None,5.50148157771855,5.3682762403814195,7.449189330059604,False,False,False,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1085.334642485367,None,1086.334216152838,None,1086.334216152838,None,1087.3173392872322,None,1087.3173392872322,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,5,0,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1088.3674004783006,None,1088.3674004783006,None,1088.8175896653656,None,1088.8175896653656,None,v,5.07631993866471,1088.8175896653656,None,t,5.407316944071681,1088.8175896653656,None,5.07631993866471,5.407316944071681,6.554492517720904,False,False,False,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1094.315766444197,None,1095.3154693908318,None,1095.3154693908318,None,1096.2988767469124,None,1096.2988767469124,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,5,5,5,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097.3157516877664,None,1097.3157516877664,None,1097.7990806102098,None,1097.7990806102098,None,v,4.810566245948394,1097.7990806102098,None,t,5.110319717317907,1097.7990806102098,None,4.810566245948394,5.110319717317907,7.52451434867943,False,False,False,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1102.9974930107446,None,1103.9806052382119,None,1103.9806052382119,None,1104.9637472993318,None,1104.9637472993318,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,5,5,5,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1106.0313503577627,None,1106.0313503577627,None,1106.464236346692,None,1106.464236346692,None,v,7.537049387527986,1106.464236346692,None,t,5.848206692682652,1106.464236346692,None,7.537049387527986,5.848206692682652,8.38599055780729,False,False,False,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1114.0953724154188,None,1115.0951144986739,None,1115.0951144986739,None,1116.0615888505536,None,1116.0615888505536,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,5,5,5,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1117.1277932559897,None,1117.1277932559897,None,1117.561757105943,None,1117.561757105943,None,v,7.107239472810761,1117.561757105943,None,t,6.9702539228846945,1117.561757105943,None,7.107239472810761,6.9702539228846945,10.164380184748316,False,False,False,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1124.7434071636053,None,1125.759606516568,None,1125.759606516568,None,1126.7427707123343,None,1126.7427707123343,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,5,5,5,0,8,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1127.7928149014278,None,1127.7928149014278,None,1128.242688108402,None,1128.242688108402,None,v,6.006196096924214,1128.242688108402,None,t,5.02530374989783,1128.242688108402,None,6.006196096924214,5.02530374989783,7.7032613870531925,False,False,False,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1134.3412491960144,None,1135.3243572531865,None,1135.3243572531865,None,1136.3075413380548,None,1136.3075413380548,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,5,5,5,0,9,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1137.3741255611849,None,1137.3741255611849,None,1137.8076688528636,None,1137.8076688528636,None,v,3.9287447249771503,1137.8076688528636,None,t,4.384292100337007,1137.8076688528636,None,3.9287447249771503,4.384292100337007,6.179209542679604,False,False,False,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1142.2739733453946,None,1143.2894897322503,None,1143.2894897322503,None,1144.2726340389145,None,1144.2726340389145,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,,,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1145.2900004330686,None,1145.2900004330686,None,a,1,3.150214369235073,1145.2900004330686,None,l,0,2.8054775229084044,1145.2900004330686,None,c,c,1148.5221325608654,None,1148.5221325608654,None,1150.5213738878538,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,6,6,9,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,1155.523877348397,None,1155.523877348397,None,1158.6036846165807,None,1158.6036846165807,None,1159.0534689641781,None,1159.0534689641781,None,v,5.318268942364739,1159.0534689641781,None,t,5.593330734918709,1159.0534689641781,None,5.318268942364739,5.593330734918709,8.623349182483246,False,False,False,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1164.7201927318156,None,1165.7514468519876,None,1165.7514468519876,None,1166.7181265107292,None,1166.7181265107292,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number9.jpg,9,Computer,,,,,0,6,6,9,0,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1167.7681899473419,None,1167.7681899473419,None,1168.2179540850448,None,1168.2179540850448,None,v,6.341511924640145,1168.2179540850448,None,t,7.628227447922654,1168.2179540850448,None,6.341511924640145,7.628227447922654,9.436809614278186,False,False,False,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1175.9176976118633,None,1176.932705543445,None,1176.932705543445,None,1177.9159175372151,None,1177.9159175372151,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,6,6,9,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1178.9663556588503,None,1178.9663556588503,None,1179.415932774834,None,1179.415932774834,None,v,8.643049640953905,1179.415932774834,None,t,7.610210808444208,1179.415932774834,None,8.643049640953905,7.610210808444208,9.562501553407381,False,False,False,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1188.131378747852,None,1189.1302633541682,None,1189.1302633541682,None,1190.1301376037154,None,1190.1301376037154,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,6,6,9,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191.1807467074714,None,1191.1807467074714,None,1191.6303886234327,None,1191.6303886234327,None,v,4.74833516986746,1191.6303886234327,None,t,9.263145012406312,1191.6303886234327,None,4.74833516986746,9.263145012406312,7.031918169145916,False,False,False,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1200.9779664034568,None,1201.9610805556758,None,1201.9610805556758,None,1202.9442277494672,None,1202.9442277494672,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,6,6,9,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1203.994145546525,None,1203.994145546525,None,1204.444166317805,None,1204.444166317805,None,v,5.530129583916278,1204.444166317805,None,t,7.541194340587936,1204.444166317805,None,5.530129583916278,7.541194340587936,7.527307449864547,False,False,True,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1212.0605959994027,None,1213.0755189211122,None,1213.0755189211122,None,1214.0586799089588,None,1214.0586799089588,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number8.jpg,8,Computer,,,,,0,6,6,9,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215.091666305775,None,1215.091666305775,None,1215.5584821407083,None,1215.5584821407083,None,v,5.771458496736159,1215.5584821407083,None,t,6.098233238218199,1215.5584821407083,None,5.771458496736159,6.098233238218199,7.934056011101406,False,False,False,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1221.7074492707588,None,1222.7234163703342,None,1222.7234163703342,None,1223.7233939148964,None,1223.7233939148964,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number10.jpg,10,Computer,,,,,0,6,6,9,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.773437462407,None,1224.773437462407,None,1225.2233616753037,None,1225.2233616753037,None,v,7.514173070476318,1225.2233616753037,None,t,7.757224956973914,1225.2233616753037,None,7.514173070476318,7.757224956973914,9.369193916356458,False,False,False,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1233.0714390888224,None,1234.0546421004174,None,1234.0546421004174,None,1235.0377639516437,None,1235.0377639516437,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number7.jpg,7,Computer,,,,,0,6,6,9,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1236.0879778396902,None,1236.0879778396902,None,1236.5378112684593,None,1236.5378112684593,None,v,4.739722226232516,1236.5378112684593,None,t,4.298288414437593,1236.5378112684593,None,4.739722226232516,4.298288414437593,7.1118313691587645,False,False,False,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1241.3534521226002,None,1242.36969670723,None,1242.36969670723,None,1243.3528153505367,None,1243.3528153505367,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,6,6,9,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1244.402723844627,None,1244.402723844627,None,1244.8529778316706,None,1244.8529778316706,None,v,4.824117461187598,1244.8529778316706,None,t,4.139359089720529,1244.8529778316706,None,4.824117461187598,4.139359089720529,6.403896955253025,False,False,False,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1249.768197646349,None,1250.751304099561,None,1250.751304099561,None,1251.7344859388859,None,1251.7344859388859,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,Sychronize.jpg,Number6.jpg,6,Computer,,,,,0,6,6,9,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.7845182586761,None,1252.7845182586761,None,1253.2342894538033,None,1253.2342894538033,None,v,4.3425240233091245,1253.2342894538033,None,t,4.429304025778947,1253.2342894538033,None,4.3425240233091245,4.429304025778947,5.732709823992382,False,False,False,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1257.7498817079604,None,1258.7497145753432,None,1258.7497145753432,None,1259.7328405968647,None,1259.7328405968647,None,c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Computer.xlsx,c,,,,,,,,,0,6,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1260.7333400699645,None,1260.7333400699645,None,a,1,3.3872783527976935,1260.7333400699645,None,l,0,3.0227393388795463,1260.7333400699645,None,c,c,1264.215944323345,None,1264.215944323345,None,1266.2149193929972,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,7,7,6,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,1271.200290958317,None,1271.200290958317,None,1274.2969853574505,None,1274.2969853574505,None,1274.7302909422779,None,1274.7302909422779,None,v,6.617789197972343,1274.7302909422779,None,t,5.9492045161086935,1274.7302909422779,None,6.617789197972343,5.9492045161086935,9.285732698927369,False,False,False,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1281.4293235940886,None,1282.4472138415313,None,1282.4472138415313,None,1283.4280850162877,None,1283.4280850162877,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number10.jpg,10,Human,,,,,0,7,7,6,0,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284.4782716370173,None,1284.4782716370173,None,1284.9283633033228,None,1284.9283633033228,None,v,7.51939395980844,1284.9283633033228,None,t,8.050129840550653,1284.9283633033228,None,7.51939395980844,8.050129840550653,9.715253785924073,False,False,False,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1293.0762079822662,None,1294.0616700109222,None,1294.0616700109222,None,1295.0591684751307,None,1295.0591684751307,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,7,7,6,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296.1093008820171,None,1296.1093008820171,None,1296.5591378394975,None,1296.5591378394975,None,v,4.064303392214242,1296.5591378394975,None,t,4.403330141453807,1296.5591378394975,None,4.064303392214242,4.403330141453807,5.857569510788095,False,False,False,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1301.0428109717268,None,1302.0266010326286,None,1302.0266010326286,None,1303.024250589856,None,1303.024250589856,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,7,7,6,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.073985214698,None,1304.073985214698,None,1304.5240794473393,None,1304.5240794473393,None,v,6.207093672859628,1304.5240794473393,None,t,6.578262173654366,1304.5240794473393,None,6.207093672859628,6.578262173654366,7.746539160152476,False,False,False,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1311.1892810570735,None,1312.175066444037,None,1312.175066444037,None,1313.1721815618394,None,1313.1721815618394,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,7,7,6,0,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1314.2224076399807,None,1314.2224076399807,None,1314.6721846093633,None,1314.6721846093633,None,v,6.230621518404405,1314.6721846093633,None,t,5.77026867931545,1314.6721846093633,None,6.230621518404405,5.77026867931545,9.55522560683028,False,False,False,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1320.971186144353,None,1321.9557473891537,None,1321.9557473891537,None,1322.9535435483112,None,1322.9535435483112,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number6.jpg,6,Human,,,,,0,7,7,6,0,5,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1324.0202564090223,None,1324.0202564090223,None,1324.4704148000583,None,1324.4704148000583,None,v,5.168171020614864,1324.4704148000583,None,t,4.755620676325634,1324.4704148000583,None,5.168171020614864,4.755620676325634,5.991193513571375,False,False,False,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1329.7355917088107,None,1330.720727492032,None,1330.720727492032,None,1331.7184277343904,None,1331.7184277343904,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,7,7,6,0,6,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1332.7683574007506,None,1332.7683574007506,None,1333.202166628973,None,1333.202166628973,None,v,4.016142893576216,1333.202166628973,None,t,6.179296406969115,1333.202166628973,None,4.016142893576216,6.179296406969115,7.160706076922592,False,False,False,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1339.4668700487764,None,1340.4523734595969,None,1340.4523734595969,None,1341.4498119357067,None,1341.4498119357067,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number7.jpg,7,Human,,,,,0,7,7,6,0,7,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1342.4996562714023,None,1342.4996562714023,None,1342.9498518743067,None,1342.9498518743067,None,v,4.732216014897858,1342.9498518743067,None,t,5.179336505966603,1342.9498518743067,None,4.732216014897858,5.179336505966603,7.136221984048664,False,False,False,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1348.2151240582743,None,1349.2011577382236,None,1349.2011577382236,None,1350.1814530913916,None,1350.1814530913916,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number9.jpg,9,Human,,,,,0,7,7,6,0,8,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1351.248850522169,None,1351.248850522169,None,1351.6815151646379,None,1351.6815151646379,None,v,7.500116607881864,1351.6815151646379,None,t,6.3672740862648425,1351.6815151646379,None,7.500116607881864,6.3672740862648425,8.730182678466727,False,False,False,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1359.2795682781643,None,1360.2647929207624,None,1360.2647929207624,None,1361.2625457730037,None,1361.2625457730037,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,Sychronize.jpg,Number8.jpg,8,Human,,,,,0,7,7,6,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1362.3124648532294,None,1362.3124648532294,None,1362.762237010732,None,1362.762237010732,None,v,6.003212410800188,1362.762237010732,None,t,6.066369934093018,1362.762237010732,None,6.003212410800188,6.066369934093018,8.177142114325758,True,False,False,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1368.9109747745233,None,1369.87906623873,None,1369.87906623873,None,1370.8773031660558,None,1370.8773031660558,None,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
Human.xlsx,h,,,,,,,,,0,7,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1371.877792694604,None,1371.877792694604,None,a,0,2.131373935972988,1371.877792694604,None,o,1,3.5903178567250507,1371.877792694604,None,c,h,1375.5600033362362,None,1375.5600033362362,None,1377.5593181245858,None,None,None,None,None,None,None,None,,,,,,,,,,,,,,,,,,23_24Exp,001,2021_May_03_1549,ComputerHuman,2020.1.3,60.002367537957056,
